measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
6,Incidence,44639,Middle SDI,3,Both,11,30-34 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,1.38556079068,2.0761590487599997,0.8978805519099999
6,Incidence,44639,Middle SDI,1,Male,12,35-39 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,1335.9340424999034,1945.0914751496784,837.5300607494019
6,Incidence,44639,Middle SDI,2,Female,12,35-39 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,1233.25673012706,1816.045821046976,771.7908096550218
6,Incidence,44639,Middle SDI,3,Both,12,35-39 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,2569.190772626961,3751.995681991096,1609.3208704044237
6,Incidence,44639,Middle SDI,1,Male,12,35-39 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,1.4368249849399999,2.0919865357,0.90078108548
6,Incidence,44639,Middle SDI,2,Female,12,35-39 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,1.34564997043,1.9815517286,0.8421282080400001
6,Incidence,44639,Middle SDI,3,Both,12,35-39 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,1.3915660126,2.03221564008,0.87166599323
6,Incidence,44639,Middle SDI,1,Male,13,40-44 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,1140.32119475537,1622.949077340963,713.1774423977504
6,Incidence,44639,Middle SDI,2,Female,13,40-44 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,1026.9028046707542,1474.136218610898,628.2600878826177
6,Incidence,44639,Middle SDI,3,Both,13,40-44 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,2167.2239994261254,3089.285156288374,1340.4009234109603
6,Incidence,44639,Middle SDI,1,Male,13,40-44 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,1.3727676349,1.95377581046,0.8585536385400001
6,Incidence,44639,Middle SDI,2,Female,13,40-44 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,1.25460325655,1.8010040405499999,0.76756743543
6,Incidence,44639,Middle SDI,3,Both,13,40-44 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,1.3141212636400001,1.8732236789599999,0.8127675569
6,Incidence,44639,Middle SDI,1,Male,14,45-49 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,937.793218554377,1392.4190138280603,584.6191357100718
6,Incidence,44639,Middle SDI,2,Female,14,45-49 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,859.5152891763461,1299.5808880600848,537.04183871732
6,Incidence,44639,Middle SDI,3,Both,14,45-49 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,1797.3085077307248,2688.7225055994195,1122.445386229239
6,Incidence,44639,Middle SDI,1,Male,14,45-49 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,1.15003586123,1.7075531877199999,0.71693093736
6,Incidence,44639,Middle SDI,2,Female,14,45-49 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,1.05967671229,1.60222350917,0.66210658167
6,Incidence,44639,Middle SDI,3,Both,14,45-49 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,1.1049767264099999,1.65301381464,0.69007408751
6,Incidence,44639,Middle SDI,1,Male,15,50-54 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,770.8929333741506,1170.768676204418,491.3473735995987
6,Incidence,44639,Middle SDI,2,Female,15,50-54 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,743.9413732443916,1129.4180164051058,466.0249499631192
6,Incidence,44639,Middle SDI,3,Both,15,50-54 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,1514.8343066185423,2297.37300078591,960.1163019588756
6,Incidence,44639,Middle SDI,1,Male,15,50-54 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,0.9903164931699999,1.50401110133,0.63120231991
6,Incidence,44639,Middle SDI,2,Female,15,50-54 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,0.94268334094,1.43113904846,0.59052228118
6,Incidence,44639,Middle SDI,3,Both,15,50-54 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,0.966336694,1.46553046809,0.6124733306
6,Incidence,44636,Low-middle SDI,1,Male,1,<5 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,32611.085561855627,42187.014124580906,24673.91477132447
6,Incidence,44636,Low-middle SDI,2,Female,1,<5 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,24783.49274409981,32164.5707940218,18716.08789950263
6,Incidence,44636,Low-middle SDI,3,Both,1,<5 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,57394.578305955394,74264.11261988823,43338.049709040766
6,Incidence,44636,Low-middle SDI,1,Male,1,<5 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,33.02783804049,42.72614192114,24.98923439228
6,Incidence,44636,Low-middle SDI,2,Female,1,<5 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,26.694933126440002,34.6452808429,20.15957637709
6,Incidence,44636,Low-middle SDI,3,Both,1,<5 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,29.95887746783,38.7644532969,22.62163708228
6,Incidence,44636,Low-middle SDI,1,Male,6,5-9 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,13013.154509737,18920.91046135754,8113.430559519295
6,Incidence,44636,Low-middle SDI,2,Female,6,5-9 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,10198.371751037655,14732.953324494814,6315.658487312344
6,Incidence,44636,Low-middle SDI,3,Both,6,5-9 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,23211.52626077467,33624.220702730825,14434.896273219269
6,Incidence,44636,Low-middle SDI,1,Male,6,5-9 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,12.97384449305,18.86375435018,8.08892158359
6,Incidence,44636,Low-middle SDI,2,Female,6,5-9 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,10.78444491126,15.579616765,6.678602496309999
6,Incidence,44636,Low-middle SDI,3,Both,6,5-9 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,11.911375440819999,17.254820393790002,7.407503799100001
6,Incidence,44636,Low-middle SDI,1,Male,7,10-14 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,7466.557280228565,11442.36608709374,4575.7126837057685
6,Incidence,44636,Low-middle SDI,2,Female,7,10-14 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,5990.918909651771,9228.796189270077,3641.985183563019
6,Incidence,44636,Low-middle SDI,3,Both,7,10-14 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,13457.476189880332,20656.604723757235,8137.291260300405
6,Incidence,44636,Low-middle SDI,1,Male,7,10-14 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,7.50617810066,11.50308428894,4.59999341762
6,Incidence,44636,Low-middle SDI,2,Female,7,10-14 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,6.37856563477,9.825952096990001,3.87764245929
6,Incidence,44636,Low-middle SDI,3,Both,7,10-14 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,6.95855036495,10.68105358769,4.20760551757
6,Incidence,44636,Low-middle SDI,1,Male,8,15-19 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,5030.2985197301,7514.11347563169,3210.2306889181773
6,Incidence,44636,Low-middle SDI,2,Female,8,15-19 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,4235.695324211733,6370.007411224409,2670.935517810435
6,Incidence,44636,Low-middle SDI,3,Both,8,15-19 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,9265.99384394184,13873.103035161252,5900.87522395865
6,Incidence,44636,Low-middle SDI,1,Male,8,15-19 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,5.3431225290199995,7.98140087309,3.4098683905200002
6,Incidence,44636,Low-middle SDI,2,Female,8,15-19 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,4.68544297317,7.04637708321,2.95453640921
6,Incidence,44636,Low-middle SDI,3,Both,8,15-19 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,5.02095433456,7.517403744409999,3.19750104872
6,Incidence,44636,Low-middle SDI,1,Male,9,20-24 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,4040.25143403418,5858.297331189904,2750.7507180378634
6,Incidence,44636,Low-middle SDI,2,Female,9,20-24 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,3612.97394864936,5362.884036502761,2452.386832540825
6,Incidence,44636,Low-middle SDI,3,Both,9,20-24 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,7653.225382683537,11196.498363803246,5214.8340527041455
6,Incidence,44636,Low-middle SDI,1,Male,9,20-24 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,4.6019161609,6.67270183649,3.1331525749399995
6,Incidence,44636,Low-middle SDI,2,Female,9,20-24 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,4.1524132818199995,6.16359575756,2.81854333863
6,Incidence,44636,Low-middle SDI,3,Both,9,20-24 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,4.37817526332,6.40517294618,2.98324644973
6,Incidence,44636,Low-middle SDI,1,Male,10,25-29 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,3585.957263557607,5037.165495167073,2438.22214010062
6,Incidence,44636,Low-middle SDI,2,Female,10,25-29 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,3319.7625017993983,4644.76555785177,2250.5367034121937
6,Incidence,44636,Low-middle SDI,3,Both,10,25-29 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,6905.719765357017,9643.835474418229,4713.570208979214
6,Incidence,44636,Low-middle SDI,1,Male,10,25-29 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,4.44749985151,6.24736747965,3.0240161298799997
6,Incidence,44636,Low-middle SDI,2,Female,10,25-29 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,4.08601553965,5.71684999668,2.76999572641
6,Incidence,44636,Low-middle SDI,3,Both,10,25-29 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,4.2660673005100005,5.957561639750001,2.91184820995
6,Incidence,44635,High SDI,1,Male,1,<5 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,658.7824251331982,932.7102299922412,466.9491565282466
6,Incidence,44635,High SDI,2,Female,1,<5 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,553.3799648571294,817.7607534099614,379.4154260913066
6,Incidence,44635,High SDI,3,Both,1,<5 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,1212.1623899903284,1755.1831387160214,854.845914651083
6,Incidence,44635,High SDI,1,Male,1,<5 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,2.3853545266,3.3772069263400004,1.69075440042
6,Incidence,44635,High SDI,2,Female,1,<5 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,2.1098500104299998,3.11784423666,1.44658226089
6,Incidence,44635,High SDI,3,Both,1,<5 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,2.2511566968,3.2596228933199995,1.58756955453
6,Incidence,44635,High SDI,1,Male,6,5-9 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,484.5773769397181,713.8816611043908,320.131170051072
6,Incidence,44635,High SDI,2,Female,6,5-9 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,439.9195865401616,655.2408907015713,289.5651950890747
6,Incidence,44635,High SDI,3,Both,6,5-9 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,924.4969634798794,1373.886909016422,613.4647043634527
6,Incidence,44635,High SDI,1,Male,6,5-9 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,1.6084651607200002,2.36959840761,1.06261633
6,Incidence,44635,High SDI,2,Female,6,5-9 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,1.53928961987,2.29270424057,1.01319584923
6,Incidence,44635,High SDI,3,Both,6,5-9 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,1.57478901282,2.3402802763499997,1.04497636482
6,Incidence,44635,High SDI,1,Male,7,10-14 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,342.32978197563176,531.5880231500817,201.37998473566583
6,Incidence,44635,High SDI,2,Female,7,10-14 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,320.0005082466132,507.9862502954721,188.07231662697063
6,Incidence,44635,High SDI,3,Both,7,10-14 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,662.3302902222447,1043.2010427896744,384.7506652317705
6,Incidence,44635,High SDI,1,Male,7,10-14 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,1.1109664449199999,1.7251682071999999,0.6535405842500001
6,Incidence,44635,High SDI,2,Female,7,10-14 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,1.0969988884,1.7414358338,0.64473373311
6,Incidence,44635,High SDI,3,Both,7,10-14 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,1.10417397369,1.7391254148900002,0.64141966204
6,Incidence,44635,High SDI,1,Male,8,15-19 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,252.75610805450347,414.3850856370229,140.85774493361103
6,Incidence,44635,High SDI,2,Female,8,15-19 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,232.36047130063943,384.20724875762335,125.7578996629418
6,Incidence,44635,High SDI,3,Both,8,15-19 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,485.1165793551429,798.6729634728902,268.23461096462773
6,Incidence,44635,High SDI,1,Male,8,15-19 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,0.8128664569,1.33266704788,0.45300007558
6,Incidence,44635,High SDI,2,Female,8,15-19 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,0.7987131592300001,1.32066949141,0.43227872958
6,Incidence,44635,High SDI,3,Both,8,15-19 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,0.8060252679,1.3270018316,0.44567405725000003
6,Incidence,44635,High SDI,1,Male,9,20-24 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,233.01310138644624,398.2177891382785,123.40742973642838
6,Incidence,44635,High SDI,2,Female,9,20-24 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,207.93403463787573,365.4141977812201,112.83240463834426
6,Incidence,44635,High SDI,3,Both,9,20-24 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,440.94713602432216,765.1097679681898,235.18632712013837
6,Incidence,44635,High SDI,1,Male,9,20-24 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,0.68774647799,1.1753540051,0.36424142958
6,Incidence,44635,High SDI,2,Female,9,20-24 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,0.65961294433,1.15917500143,0.35792944993
6,Incidence,44635,High SDI,3,Both,9,20-24 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,0.67418664581,1.1698154858,0.35958841337
6,Incidence,44635,High SDI,1,Male,10,25-29 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,233.987042779718,374.6164925590212,136.35644635587926
6,Incidence,44635,High SDI,2,Female,10,25-29 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,200.89930360661785,333.7015435040717,112.36085774294486
6,Incidence,44635,High SDI,3,Both,10,25-29 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,434.8863463863359,708.5250550551141,246.11065365888936
6,Incidence,44635,High SDI,1,Male,10,25-29 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,0.63542050961,1.01731702654,0.37029265212
6,Incidence,44635,High SDI,2,Female,10,25-29 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,0.58132010188,0.9655952598399999,0.32512619057000003
6,Incidence,44635,High SDI,3,Both,10,25-29 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,0.6092285436,0.99256665789,0.34477429871
6,Incidence,44639,Middle SDI,1,Male,1,<5 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,10923.514598139156,15226.485772401424,7900.52243508253
6,Incidence,44639,Middle SDI,2,Female,1,<5 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,7975.637755359256,10739.624330718018,5875.5971121667735
6,Incidence,44639,Middle SDI,3,Both,1,<5 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,18899.152353498423,25584.244523478614,13707.740807213591
6,Incidence,44639,Middle SDI,1,Male,1,<5 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,11.86966180192,16.5453375767,8.58483123911
6,Incidence,44639,Middle SDI,2,Female,1,<5 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,9.42876762822,12.696341701409999,6.946107828240001
6,Incidence,44639,Middle SDI,3,Both,1,<5 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,10.70062967382,14.48570396226,7.76127179141
6,Incidence,44639,Middle SDI,1,Male,6,5-9 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,4812.523594669462,7053.261912271261,2998.0732179060005
6,Incidence,44639,Middle SDI,2,Female,6,5-9 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,3829.470925764695,5663.980546054226,2414.723169714733
6,Incidence,44639,Middle SDI,3,Both,6,5-9 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,8641.994520434153,12701.533287690829,5425.524792313508
6,Incidence,44639,Middle SDI,1,Male,6,5-9 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,4.69549975471,6.8817511078099995,2.925170502
6,Incidence,44639,Middle SDI,2,Female,6,5-9 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,4.04897493417,5.98863803986,2.5531343041000003
6,Incidence,44639,Middle SDI,3,Both,6,5-9 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,4.38521809776,6.445154936260001,2.75308083717
6,Incidence,44639,Middle SDI,1,Male,7,10-14 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,2883.630073353726,4445.58458425139,1783.7559356794238
6,Incidence,44639,Middle SDI,2,Female,7,10-14 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,2389.4868093146806,3703.10593918871,1453.894433329363
6,Incidence,44639,Middle SDI,3,Both,7,10-14 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,5273.116882668405,8138.395498565383,3231.720001168004
6,Incidence,44639,Middle SDI,1,Male,7,10-14 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,2.86932184741,4.4235261277,1.77490515305
6,Incidence,44639,Middle SDI,2,Female,7,10-14 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,2.57837755572,3.9958392751300003,1.5688258921
6,Incidence,44639,Middle SDI,3,Both,7,10-14 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,2.72974216789,4.21301516081,1.6729692434899999
6,Incidence,44639,Middle SDI,1,Male,8,15-19 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,1993.41116535194,2976.394133831999,1244.7019751859748
6,Incidence,44639,Middle SDI,2,Female,8,15-19 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,1710.107537739525,2568.824943364932,1056.5297895486442
6,Incidence,44639,Middle SDI,3,Both,8,15-19 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,3703.518703091463,5553.386930126706,2308.4971068690847
6,Incidence,44639,Middle SDI,1,Male,8,15-19 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,2.1096037008799997,3.14988306935,1.31725352952
6,Incidence,44639,Middle SDI,2,Female,8,15-19 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,1.94688680634,2.92450110865,1.20281553199
6,Incidence,44639,Middle SDI,3,Both,8,15-19 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,2.0312144348,3.04578445496,1.2661074567400001
6,Incidence,44639,Middle SDI,1,Male,9,20-24 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,1621.067951453114,2396.167084258608,1055.339304598146
6,Incidence,44639,Middle SDI,2,Female,9,20-24 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,1448.7602864790554,2190.3710816011007,910.6370328929656
6,Incidence,44639,Middle SDI,3,Both,9,20-24 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,3069.828237932168,4577.062557607139,1959.5043844025008
6,Incidence,44639,Middle SDI,1,Male,9,20-24 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,1.78976155527,2.64552002496,1.1651613453
6,Incidence,44639,Middle SDI,2,Female,9,20-24 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,1.67162993796,2.52732623154,1.0507246374700001
6,Incidence,44639,Middle SDI,3,Both,9,20-24 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,1.73199775084,2.58237967755,1.1055527943199999
6,Incidence,44639,Middle SDI,1,Male,10,25-29 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,1490.311897869797,2220.4888702367043,983.2600768582928
6,Incidence,44639,Middle SDI,2,Female,10,25-29 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,1388.3841344084096,2090.3677699338405,913.8491544072313
6,Incidence,44639,Middle SDI,3,Both,10,25-29 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,2878.6960322782056,4297.379414963768,1898.0935617736395
6,Incidence,44639,Middle SDI,1,Male,10,25-29 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,1.59895201359,2.38235711282,1.05493734702
6,Incidence,44639,Middle SDI,2,Female,10,25-29 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,1.53245666215,2.30728509207,1.00867921937
6,Incidence,44639,Middle SDI,3,Both,10,25-29 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,1.5661759001500002,2.33802110333,1.03267186231
6,Incidence,44634,High-middle SDI,1,Male,1,<5 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,481.51043243720295,637.8882579678925,361.4683197414224
6,Incidence,44634,High-middle SDI,2,Female,1,<5 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,413.6178120604623,552.9653480887686,293.166019139303
6,Incidence,44634,High-middle SDI,3,Both,1,<5 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,895.1282444976647,1184.979663292395,649.222712791587
6,Incidence,44634,High-middle SDI,1,Male,1,<5 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,1.31105840802,1.73684453679,0.98420729418
6,Incidence,44634,High-middle SDI,2,Female,1,<5 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,1.2414249028100002,1.6596600375800001,0.8799031042800001
6,Incidence,44634,High-middle SDI,3,Both,1,<5 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,1.27793607597,1.69174447384,0.92686733003
6,Incidence,44634,High-middle SDI,1,Male,6,5-9 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,472.4677703698106,695.6913295713825,292.7875571574273
6,Incidence,44634,High-middle SDI,2,Female,6,5-9 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,409.5156035370201,599.4359201944071,252.53250711180632
6,Incidence,44634,High-middle SDI,3,Both,6,5-9 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,881.983373906832,1298.1836931018947,543.3869990886299
6,Incidence,44634,High-middle SDI,1,Male,6,5-9 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,1.09493946432,1.61225789251,0.6785323171200001
6,Incidence,44634,High-middle SDI,2,Female,6,5-9 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,1.0430873464100001,1.52683809343,0.6432318096099999
6,Incidence,44634,High-middle SDI,3,Both,6,5-9 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,1.0702372468999999,1.57527293912,0.65936957896
6,Incidence,44634,High-middle SDI,1,Male,7,10-14 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,382.6849135837346,583.818824147224,236.96789308512723
6,Incidence,44634,High-middle SDI,2,Female,7,10-14 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,332.7113931772455,510.6279169408728,202.5307225261775
6,Incidence,44634,High-middle SDI,3,Both,7,10-14 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,715.396306760981,1093.444338504929,442.7580424989527
6,Incidence,44634,High-middle SDI,1,Male,7,10-14 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,0.93233841894,1.42236262819,0.57732683714
6,Incidence,44634,High-middle SDI,2,Female,7,10-14 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,0.88984669927,1.3656898313699999,0.54167455229
6,Incidence,44634,High-middle SDI,3,Both,7,10-14 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,0.9120828528999999,1.39406902486,0.56448714472
6,Incidence,44634,High-middle SDI,1,Male,8,15-19 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,295.4404226273422,469.2672605447952,181.7187014005889
6,Incidence,44634,High-middle SDI,2,Female,8,15-19 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,256.4113375904372,406.6335412217616,155.39373620855565
6,Incidence,44634,High-middle SDI,3,Both,8,15-19 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,551.8517602177793,872.2055983063401,337.32536723438886
6,Incidence,44634,High-middle SDI,1,Male,8,15-19 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,0.77669769197,1.23367951799,0.47772912965
6,Incidence,44634,High-middle SDI,2,Female,8,15-19 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,0.74464377521,1.18090384813,0.45127871280000004
6,Incidence,44634,High-middle SDI,3,Both,8,15-19 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,0.7614677293900001,1.20350511565,0.46545539938
6,Incidence,44634,High-middle SDI,1,Male,9,20-24 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,262.2392388570389,420.4523520134112,150.2371380038697
6,Incidence,44634,High-middle SDI,2,Female,9,20-24 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,228.40855196819552,362.4406833261189,130.03133071528342
6,Incidence,44634,High-middle SDI,3,Both,9,20-24 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,490.6477908252344,778.6836947314655,279.0561357502489
